NOMDPO,LIBPRD,NUMCPT,MOIS,CODGVR,CODLOC,SUM(MNTHT),SUM(QTEPRD),prixHT
2,2,155620,18-Dec,14,8,67458.66,42,1606.158571
2,2,153470,18-Nov,10,24,6427.228,4,1606.807
4,2,153900,18-Nov,17,67,6427.228,4,1606.807
2,2,155180,18-Dec,8,26,4815.882,3,1605.294
2,4,155140,19-Jan,4,36,5248.992,3,1749.664
4,2,151620,18-Nov,12,20,6427.228,4,1606.807
3,1,154740,18-Dec,11,54,15082.836,12,1256.903
2,2,155200,19-Jan,11,27,8026.47,5,1605.294
3,5,155660,18-Dec,7,33,11419.912,7,1631.416
2,2,154940,19-Jan,21,49,9631.764,6,1605.294
3,4,153950,18-Dec,17,67,6998.656,4,1749.664
2,1,153210,19-Jan,16,44,15063.72,12,1255.31
3,1,154310,19-Jan,4,22,3765.93,3,1255.31
2,1,152360,19-Apr,10,35,35996.022,27,1333.186
3,1,153490,19-Jan,11,42,32638.06,26,1255.31
2,1,154760,19-Jun,4,24,122653.112,92,1333.186
1,1,154240,19-Jan,16,25,96658.87,77,1255.31
3,3,155050,19-Jan,23,37,10417.61,7,1488.23
3,2,153460,19-Jan,10,7,17658.234,11,1605.294
1,1,154010,19-Jan,14,21,28872.13,23,1255.31
1,3,155660,19-Jan,7,33,4464.69,3,1488.23
1,2,155460,19-Jan,19,45,16052.94,10,1605.294
1,3,154820,19-Jan,15,98,4464.69,3,1488.23
3,1,155670,19-Jan,7,33,21340.27,17,1255.31
1,3,155430,19-Jan,4,30,4464.69,3,1488.23
3,5,153800,18-Nov,11,13,6525.664,4,1631.416
2,1,154190,19-Jan,16,1,15063.72,12,1255.31
3,3,154920,19-Feb,15,28,50599.82,34,1488.23
2,1,150750,19-Feb,12,1,80339.84,64,1255.31
3,3,154760,19-Feb,4,24,34229.29,23,1488.23
3,1,154520,19-Feb,4,11,35148.68,28,1255.31
4,2,155050,19-Jan,23,37,4815.882,3,1605.294
3,3,150300,19-Feb,1,43,74411.5,50,1488.23
4,2,155320,19-Feb,22,1,70632.936,44,1605.294
2,1,154310,19-Feb,4,22,18829.65,15,1255.31
2,2,155000,19-Feb,9,5,94712.346,59,1605.294
2,2,154010,19-Feb,14,21,44948.232,28,1605.294
3,3,153380,19-Feb,1,43,43158.67,29,1488.23
1,1,154920,19-Feb,15,28,86616.39,69,1255.31
1,1,153560,19-Feb,16,35,888759.48,708,1255.31
1,3,155290,19-Feb,20,31,19346.99,13,1488.23
1,3,151330,19-Feb,18,34,133940.7,90,1488.23
1,3,150810,19-Feb,13,25,123523.09,83,1488.23
1,1,155730,19-Feb,13,51,107956.66,86,1255.31
1,1,153670,19-Feb,21,5,85361.08,68,1255.31
1,2,154190,19-Feb,16,1,91501.758,57,1605.294
1,2,155210,19-Jan,8,22,9631.764,6,1605.294
3,2,151140,19-Feb,1,75,8026.47,5,1605.294
1,3,153600,19-Feb,21,37,11905.84,8,1488.23
3,1,153990,19-Feb,2,13,5021.24,4,1255.31
1,3,154110,19-Feb,4,2,17858.76,12,1488.23
1,2,155430,19-Feb,4,30,3210.588,2,1605.294
1,2,153600,19-Feb,21,37,19263.528,12,1605.294
3,4,154260,19-Feb,1,47,6998.656,4,1749.664
3,3,153490,19-Feb,11,42,7441.15,5,1488.23
3,2,153800,19-Feb,11,13,36921.762,23,1605.294
3,1,152930,19-Feb,1,40,2510.62,2,1255.31
1,1,155560,19-Feb,15,19,183275.26,146,1255.31
3,1,155570,19-Feb,15,38,15063.72,12,1255.31
1,1,153540,19-Feb,4,5,22595.58,18,1255.31
3,2,154450,19-Feb,3,52,20868.822,13,1605.294
1,3,151140,19-Feb,1,75,5952.92,4,1488.23
2,2,152800,19-May,14,13,83542,50,1670.84
1,3,155050,19-Feb,23,37,4464.69,3,1488.23
1,2,153640,19-Feb,3,36,20868.822,13,1605.294
1,1,153790,19-Feb,11,53,53978.33,43,1255.31
2,2,153690,19-May,5,13,120300.48,72,1670.84
1,2,155830,19-Feb,3,97,59395.878,37,1605.294
1,2,151770,19-Feb,14,28,64211.76,40,1605.294
2,2,154990,19-May,24,17,147033.92,88,1670.84
1,2,154870,19-Feb,14,28,38527.056,24,1605.294
1,1,153690,19-Feb,5,13,64020.81,51,1255.31
1,2,153690,19-Feb,5,13,20868.822,13,1605.294
3,2,154000,19-Feb,4,35,14447.646,9,1605.294
2,3,154450,19-May,3,52,110565.247,71,1557.257
2,1,153380,19-May,1,43,54660.626,41,1333.186
2,3,155600,19-May,3,17,57618.509,37,1557.257
2,2,153460,19-May,10,7,56808.56,34,1670.84
2,3,150300,19-May,1,43,110565.247,71,1557.257
2,1,155670,19-May,7,33,127985.856,96,1333.186
2,1,152590,19-Apr,5,37,317298.268,238,1333.186
2,3,154870,19-May,14,28,104336.219,67,1557.257
2,4,153800,19-Feb,11,13,5248.992,3,1749.664
2,1,154770,19-May,7,19,93323.02,70,1333.186
2,2,151770,19-May,14,28,198829.96,119,1670.84
2,1,152510,19-Apr,2,91,258638.084,194,1333.186
1,1,155520,19-Sep,17,38,388644.116,292,1330.973
2,1,155730,19-Jun,13,19,49327.882,37,1333.186
2,2,152740,19-May,14,59,13366.72,8,1670.84
1,2,151030,19-Jun,21,1,212196.68,127,1670.84
1,6,155590,19-Jun,17,67,66962.051,43,1557.257
2,1,154190,19-Jun,16,1,82657.532,62,1333.186
2,6,151860,19-Jun,6,17,18687.084,12,1557.257
2,1,151110,19-Jun,1,13,93323.02,70,1333.186
1,1,154470,19-Jun,18,34,49327.882,37,1333.186
2,1,154400,19-Jun,7,81,362626.592,272,1333.186
2,2,153990,19-Jun,2,13,1087716.84,651,1670.84
2,1,155210,19-Apr,8,22,381291.196,286,1333.186
2,2,155660,19-Apr,7,33,230575.92,138,1670.84
2,6,153990,19-Jun,2,13,197771.639,127,1557.257
2,2,155830,19-Jun,3,97,312447.08,187,1670.84
2,1,155000,19-Jun,9,5,139984.53,105,1333.186
2,2,155640,19-Apr,15,16,163742.32,98,1670.84
2,1,155370,19-Apr,9,62,107988.066,81,1333.186
4,6,154580,19-Jun,22,25,54503.995,35,1557.257
3,2,155770,19-Jun,6,40,195488.28,117,1670.84
1,1,153930,19-Jun,13,19,65326.114,49,1333.186
1,1,152360,19-Feb,10,35,10042.48,8,1255.31
1,2,155820,19-Jun,14,39,223892.56,134,1670.84
2,1,155370,19-Jun,9,62,145317.274,109,1333.186
2,1,155520,19-Jun,17,38,150650.018,113,1333.186
2,1,153780,19-Apr,5,25,280880.246,211,1331.186
1,6,154980,19-Apr,16,13,37374.168,24,1557.257
1,6,153000,19-Apr,23,95,56061.252,36,1557.257
1,6,155080,19-Apr,21,29,129252.331,83,1557.257
1,2,153340,19-Sep,16,15,95118.123,57,1668.739
1,1,153890,19-Apr,17,1,34662.836,26,1333.186
1,1,153940,19-May,22,22,97322.578,73,1333.186
1,1,151930,19-Apr,17,46,203977.458,153,1333.186
1,2,154640,19-May,19,44,18379.24,11,1670.84
1,1,152290,19-Feb,4,26,27616.82,22,1255.31
2,1,154690,19-Apr,24,2,189312.412,142,1333.186
1,1,155630,19-May,14,28,166648.25,125,1333.186
1,6,153350,19-Sep,16,8,73087.068,47,1555.044
1,6,155590,19-Sep,17,67,52871.496,34,1555.044
2,1,155330,19-Oct,1,90,234251.248,176,1330.973
1,6,155700,19-Apr,17,67,68519.308,44,1557.257
1,2,153350,19-Apr,16,8,128654.68,77,1670.84
1,6,150990,19-Sep,18,42,41986.188,27,1555.044
1,4,155930,19-Sep,15,1,7286.048,4,1821.512
2,2,151350,19-Oct,1,43,263660.762,158,1668.739
1,2,152040,19-May,13,6,60150.24,36,1670.84
1,2,155310,19-Jun,12,15,98579.56,59,1670.84
3,1,154360,19-Feb,5,34,5021.24,4,1255.31
1,2,154730,19-Sep,14,14,65080.821,39,1668.739
1,2,155880,19-Sep,17,67,139835.12,80,1747.939
1,2,153210,19-Sep,16,44,65080.821,39,1668.739
2,1,155380,19-Oct,2,12,169033.571,127,1330.973
2,6,154160,19-Jun,3,22,65404.794,42,1557.257
2,1,152360,19-Jun,10,35,33329.65,25,1333.186
1,1,154620,19-Apr,21,22,165315.064,124,1333.186
1,6,153940,19-Apr,22,22,42045.939,27,1557.257
1,6,153370,19-Apr,20,15,70076.565,45,1557.257
1,2,154190,19-Apr,16,1,126983.84,76,1670.84
1,1,151620,19-Jun,12,20,53327.44,40,1333.186
2,2,152580,19-Oct,9,50,38380.997,23,1668.739
1,1,155730,19-Sep,13,51,83851.299,63,1330.973
1,2,155730,19-Sep,13,51,23362.346,14,1668.739
4,2,153940,19-Apr,22,25,25062.6,15,1670.84
2,2,155570,19-Oct,15,38,168542.639,101,1668.739
1,6,155700,19-Dec,17,67,88637.508,57,1555.044
2,2,154870,19-Oct,14,28,615764.691,369,1668.739
1,1,154270,19-May,17,30,246639.41,185,1333.186
1,2,154270,19-May,17,30,50125.2,30,1670.84
1,1,155520,19-Apr,17,13,34662.836,26,1333.186
1,1,154920,19-Apr,15,28,51994.254,39,1333.186
1,1,153060,19-Apr,21,68,98655.764,74,1333.186
3,4,150470,19-Jun,6,1,3647.226,2,1823.613
3,2,151860,19-Jun,6,17,86883.68,52,1670.84
2,3,153690,19-Apr,5,13,32702.397,21,1557.257
2,6,155620,19-Oct,14,8,59091.672,38,1555.044
2,1,154430,19-Oct,8,33,47915.028,36,1330.973
1,1,154790,19-Sep,1,43,3992.919,3,1330.973
2,2,155850,19-Oct,2,91,170211.378,102,1668.739
1,2,154580,19-May,22,25,31745.96,19,1670.84
1,2,155320,19-May,22,1,58479.4,35,1670.84
1,1,154470,19-May,18,34,69325.672,52,1333.186
1,4,151770,19-Apr,14,28,5470.839,3,1823.613
2,1,153130,19-Apr,10,31,369292.522,277,1333.186
1,2,153560,19-Dec,16,35,198579.941,119,1668.739
2,2,155210,19-Oct,8,22,153523.988,92,1668.739
1,2,154820,19-May,15,98,18379.24,11,1670.84
2,2,155110,19-Oct,5,19,153523.988,92,1668.739
2,1,152160,19-Jun,17,61,57326.998,43,1333.186
2,2,155430,19-Oct,4,30,138505.337,83,1668.739
1,1,152220,19-May,19,44,142650.902,107,1333.186
1,2,153180,19-May,17,67,299080.36,179,1670.84
1,2,154580,19-Dec,22,25,45055.953,27,1668.739
1,1,154940,19-May,21,49,189312.412,142,1333.186
4,6,153430,19-Oct,23,56,18660.528,12,1555.044
1,2,154010,19-Apr,14,21,16708.4,10,1670.84
1,1,154620,19-Sep,21,22,161047.733,121,1330.973
4,2,154580,19-Oct,22,25,56737.126,34,1668.739
1,1,154360,19-May,5,34,50661.068,38,1333.186
1,2,150460,19-Sep,23,37,75093.255,45,1668.739
1,6,153340,19-May,16,15,48274.967,31,1557.257
1,5,153950,19-Sep,17,67,8535.4,5,1707.08
2,2,153570,19-Oct,10,3,56737.126,34,1668.739
2,2,153460,19-Oct,10,7,65080.821,39,1668.739
1,6,153930,19-Sep,13,19,23325.66,15,1555.044
1,1,151470,19-May,22,47,157315.948,118,1333.186
1,6,154240,19-May,16,25,18687.084,12,1557.257
2,4,153260,19-Apr,14,27,10941.678,6,1823.613
3,2,150470,19-Sep,6,1,320397.888,192,1668.739
2,6,154000,19-Jun,4,35,66962.051,43,1557.257
2,2,151110,19-Apr,1,13,230575.92,138,1670.84
1,1,154340,19-May,17,55,110654.438,83,1333.186
2,1,155580,19-Jun,13,40,9332.302,7,1333.186
2,6,153690,19-Sep,5,13,55981.584,36,1555.044
2,1,155090,19-Jun,13,12,26663.72,20,1333.186
2,3,155830,19-Apr,3,97,84091.878,54,1557.257
1,6,153430,19-May,23,56,32702.397,21,1557.257
1,6,155200,19-Jun,11,27,29587.883,19,1557.257
2,1,155600,19-Apr,3,17,182646.482,137,1333.186
2,1,153840,19-Jun,18,37,34662.836,26,1333.186
1,6,153060,19-May,21,68,12458.056,8,1557.257
1,6,155650,19-Jun,16,35,84091.878,54,1557.257
2,1,154490,19-Apr,15,27,299966.85,225,1333.186
2,1,155290,19-Jun,20,31,18664.604,14,1333.186
3,1,153750,19-Apr,6,62,141317.716,106,1333.186
2,2,153820,19-Apr,4,48,11695.88,7,1670.84
1,2,155570,19-Apr,15,38,25062.6,15,1670.84
3,6,150470,19-Apr,6,1,73191.079,47,1557.257
1,2,152440,19-Jun,14,6,6683.36,4,1670.84
2,6,153570,19-Jun,10,3,20244.341,13,1557.257
2,2,155620,19-Apr,14,8,152046.44,91,1670.84
1,2,155900,19-Jun,17,67,221937.58,127,1747.54
2,3,155930,19-Apr,15,1,57618.509,37,1557.257
1,2,154850,19-Apr,15,4,6683.36,4,1670.84
1,2,155000,19-Jun,9,5,26733.44,16,1670.84
1,6,155090,19-Jun,13,12,17129.827,11,1557.257
2,1,154880,19-Mar,8,33,367805.83,293,1255.31
1,2,154010,19-Jun,14,21,6683.36,4,1670.84
2,3,152510,19-Apr,2,91,59175.766,38,1557.257
1,6,153210,19-Jun,16,44,26473.369,17,1557.257
3,3,155370,19-Feb,9,62,8929.38,6,1488.23
3,6,153260,19-Apr,14,27,38931.425,25,1557.257
1,1,154160,19-May,3,22,6665.93,5,1333.186
1,1,154450,19-May,3,52,19997.79,15,1333.186
3,6,155330,19-Apr,1,90,7786.285,5,1557.257
3,6,155660,19-May,7,33,7786.285,5,1557.257
1,2,154520,19-May,4,11,5012.52,3,1670.84
3,1,153550,19-Oct,8,1,79858.38,60,1330.973
3,1,153920,19-Oct,6,38,73203.515,55,1330.973
1,2,153990,19-Mar,2,13,348348.798,217,1605.294
1,2,150720,19-Mar,2,12,173371.752,108,1605.294
3,2,150470,19-Mar,6,1,221530.572,138,1605.294
1,1,155200,19-Mar,11,27,213402.7,170,1255.31
1,2,155640,19-Mar,15,16,101133.522,63,1605.294
3,2,151860,19-Mar,6,17,136449.99,85,1605.294
1,2,155350,19-Mar,20,15,12842.352,8,1605.294
1,1,154160,19-Mar,3,22,40169.92,32,1255.31
1,2,154160,19-Mar,3,22,115581.168,72,1605.294
1,1,155500,19-Mar,2,93,50212.4,40,1255.31
1,2,154420,19-Mar,1,83,101133.522,63,1605.294
1,2,154000,19-Mar,4,35,85080.582,53,1605.294
1,2,152290,19-Mar,4,26,99528.228,62,1605.294
3,6,153240,19-May,4,21,4671.771,3,1557.257
3,1,153640,19-May,3,36,26663.72,20,1333.186
3,1,154310,19-May,4,22,11998.674,9,1333.186
3,1,154520,19-May,4,11,58660.184,44,1333.186
3,6,153640,19-Apr,3,36,12458.056,8,1557.257
3,6,155890,19-May,6,15,40563.925,25,1622.557
4,6,151470,19-Mar,22,47,55064.51,37,1488.23
3,6,155110,19-May,5,19,7786.285,5,1557.257
2,1,154450,19-Mar,3,52,278678.82,222,1255.31
3,1,153990,19-May,2,13,2666.372,2,1333.186
2,1,153470,19-Mar,10,24,72807.98,58,1255.31
2,1,155510,19-Mar,3,21,268636.34,214,1255.31
3,6,152510,19-Apr,2,91,4671.771,3,1557.257
1,2,152590,19-Mar,5,37,88291.17,55,1605.294
1,6,153340,19-Mar,16,15,40182.21,27,1488.23
2,2,155430,19-Mar,4,30,67422.348,42,1605.294
3,6,155000,19-Mar,9,5,69946.81,47,1488.23
3,6,152860,19-Apr,14,25,6229.028,4,1557.257
2,2,153650,19-Mar,2,94,171766.458,107,1605.294
1,6,153790,19-Mar,11,53,4464.69,3,1488.23
1,2,154560,19-Mar,13,43,88291.17,55,1605.294
1,2,153980,19-Mar,17,44,149292.342,93,1605.294
3,6,150470,19-Mar,6,1,66970.35,45,1488.23
2,2,155210,19-Mar,8,22,141265.872,88,1605.294
1,1,151620,19-Mar,12,20,138084.1,110,1255.31
3,6,152290,19-Mar,4,26,81852.65,55,1488.23
2,2,155020,19-Mar,1,58,815489.352,508,1605.294
2,2,154990,19-Mar,24,17,115581.168,72,1605.294
1,2,153540,19-Mar,4,5,19263.528,12,1605.294
2,1,154770,19-Mar,7,19,77829.22,62,1255.31
2,1,153410,19-Mar,14,27,256083.24,204,1255.31
3,1,151110,19-May,1,13,9332.302,7,1333.186
2,1,155000,19-Mar,9,5,124275.69,99,1255.31
1,2,154470,19-Mar,18,34,99528.228,62,1605.294
1,1,153840,19-Mar,18,37,94148.25,75,1255.31
1,1,155360,19-Mar,16,38,256083.24,204,1255.31
2,2,154970,19-Mar,9,8,12842.352,8,1605.294
3,1,155240,19-Mar,7,7,145615.96,116,1255.31
1,6,154340,19-Mar,17,55,29764.6,20,1488.23
2,2,155830,19-Mar,3,97,235978.218,147,1605.294
2,2,155750,19-May,1,50,177109.04,106,1670.84
2,2,154360,19-May,5,34,36758.48,22,1670.84
6,1,154760,19-Jan,4,24,-60,0,#NOM?
2,2,154400,19-May,7,81,38429.32,23,1670.84
2,3,155640,19-May,15,16,82534.621,53,1557.257
2,4,153640,19-Apr,3,36,3647.226,2,1823.613
2,6,154870,19-Sep,14,28,141509.004,91,1555.044
3,2,154770,19-Sep,7,19,6674.956,4,1668.739
3,2,155240,19-Sep,7,7,35043.519,21,1668.739
1,4,151030,19-Sep,21,1,12750.584,7,1821.512
2,3,155560,19-May,15,19,15572.57,10,1557.257
2,1,155330,19-Sep,1,90,222272.491,167,1330.973
2,2,155140,19-Sep,4,36,143511.554,86,1668.739
2,5,155660,19-May,7,33,22220.796,13,1709.292
2,1,155890,19-May,6,15,13966.86,10,1396.686
3,6,155240,19-Sep,7,7,15550.44,10,1555.044
1,2,153630,19-Aug,12,28,56737.126,34,1668.739
1,6,155310,19-Aug,12,15,83972.376,54,1555.044
1,1,154470,19-Aug,18,34,111801.732,84,1330.973
1,1,153970,19-Aug,11,29,95830.056,72,1330.973
1,6,154190,19-Aug,16,1,85527.42,55,1555.044
3,1,153920,19-Aug,6,38,74534.488,56,1330.973
2,1,152170,19-Sep,4,6,97161.029,73,1330.973
2,2,152620,19-Sep,1,43,168542.639,101,1668.739
2,2,153260,19-Sep,14,27,382141.231,229,1668.739
1,2,155420,19-Aug,12,77,28368.563,17,1668.739
1,1,155200,19-Aug,11,27,227596.383,171,1330.973
2,2,154310,19-Sep,4,22,5006.217,3,1668.739
2,2,155270,19-Sep,3,16,110136.774,66,1668.739
2,1,155600,19-Sep,3,17,191660.112,144,1330.973
1,1,152740,19-Feb,14,59,7531.86,6,1255.31
2,1,155560,19-Sep,15,19,404615.792,304,1330.973
1,1,155360,19-Aug,16,38,246230.005,185,1330.973
2,6,155020,19-Aug,1,58,287683.14,185,1555.044
2,1,150720,19-Aug,2,12,111801.732,84,1330.973
2,6,155140,19-Sep,4,36,85527.42,55,1555.044
2,1,155930,19-Aug,15,1,362024.656,272,1330.973
1,2,153210,19-Aug,16,44,80099.472,48,1668.739
1,6,155650,19-Aug,16,35,149284.224,96,1555.044
1,6,152500,19-Aug,22,1,119738.388,77,1555.044
2,2,154000,19-Aug,4,35,490609.266,294,1668.739
2,2,154900,19-Sep,7,32,50062.17,30,1668.739
2,1,153130,19-Aug,10,31,416594.549,313,1330.973
2,6,151770,19-Aug,14,28,65311.848,42,1555.044
1,6,155630,19-Aug,14,28,6220.176,4,1555.044
2,2,152930,19-Aug,1,40,266998.24,160,1668.739
2,1,152620,19-Aug,1,43,79858.38,60,1330.973
2,1,155510,19-Aug,3,21,331412.277,249,1330.973
2,2,155210,19-Aug,8,22,253648.328,152,1668.739
3,2,154860,19-Jun,1,79,20050.08,12,1670.84
2,2,155670,19-Aug,7,33,206923.636,124,1668.739
2,1,154130,19-Aug,7,34,59893.785,45,1330.973
2,4,155660,19-Aug,7,33,25501.168,14,1821.512
2,6,154860,19-Aug,1,79,115073.256,74,1555.044
2,1,153260,19-Aug,14,27,166371.625,125,1330.973
2,1,155430,19-Aug,4,30,295476.006,222,1330.973
1,1,153600,19-Aug,21,37,73203.515,55,1330.973
1,6,153880,19-Aug,21,1,18660.528,12,1555.044
2,2,155640,19-Aug,15,16,292029.325,175,1668.739
2,1,153470,19-Aug,10,24,114463.678,86,1330.973
3,6,153540,19-Jun,4,5,4671.771,3,1557.257
1,1,151600,19-Jun,17,45,10665.488,8,1333.186
1,4,155880,19-Jun,17,67,13324.591,7,1903.513
2,6,154860,19-May,1,79,15572.57,10,1557.257
2,1,155620,19-Aug,14,8,218279.572,164,1330.973
1,6,153110,19-Jun,22,96,12458.056,8,1557.257
2,6,154010,19-Jun,14,21,18687.084,12,1557.257
2,6,154250,19-Jun,14,28,4671.771,3,1557.257
2,1,154250,19-Aug,14,28,70541.569,53,1330.973
1,2,153000,19-Jun,23,95,33416.8,20,1670.84
1,6,153170,19-Jun,22,3,20244.341,13,1557.257
1,6,151600,19-Aug,17,45,27990.792,18,1555.044
2,1,155010,19-May,12,23,7999.116,6,1333.186
4,2,153940,19-Aug,22,25,16687.39,10,1668.739
1,4,151330,19-Aug,18,34,12750.584,7,1821.512
1,6,154000,19-Jun,4,35,28030.626,18,1557.257
3,6,153780,19-Mar,5,25,35669.52,24,1486.23
1,1,154040,19-Aug,17,5,42591.136,32,1330.973
3,6,152930,19-Jun,1,40,6229.028,4,1557.257
2,1,155620,19-Mar,14,8,90382.32,72,1255.31
2,1,154880,19-Aug,8,33,401953.846,302,1330.973
2,1,154900,19-Aug,7,32,198314.977,149,1330.973
2,2,154900,19-Aug,7,32,75093.255,45,1668.739
3,2,154790,19-Jun,1,43,3341.68,2,1670.84
1,6,153110,19-Mar,22,96,11905.84,8,1488.23
1,6,155320,19-Mar,22,1,19346.99,13,1488.23
1,2,152740,19-Mar,14,59,4815.882,3,1605.294
4,2,155080,19-Mar,21,29,24079.41,15,1605.294
2,6,154500,19-Mar,1,43,20835.22,14,1488.23
3,1,154520,19-Mar,4,11,8787.17,7,1255.31
1,1,152360,19-Mar,10,35,5021.24,4,1255.31
2,6,150750,19-Mar,12,1,7441.15,5,1488.23
1,1,155550,19-Jun,19,81,11998.674,9,1333.186
3,5,155330,19-Mar,1,90,4894.248,3,1631.416
1,2,152500,19-Mar,22,1,27289.998,17,1605.294
1,1,153430,19-Mar,23,56,37659.3,30,1255.31
1,6,155470,19-Mar,17,16,2976.46,2,1488.23
2,6,154160,19-Mar,3,22,5952.92,4,1488.23
3,6,155930,19-Mar,15,1,47623.36,32,1488.23
2,2,155560,19-Mar,15,19,30500.586,19,1605.294
2,2,152620,19-Mar,1,43,101133.522,63,1605.294
2,6,155620,19-Mar,14,8,7441.15,5,1488.23
2,1,154730,19-Jul,14,14,692634.867,520,1331.990129
2,1,155330,19-Jul,1,90,243789.359,183,1332.18229
4,6,154580,19-Jul,22,25,73164.523,47,1556.691979
2,1,154990,19-Jul,24,17,351704.396,264,1332.213621
2,2,154870,19-Jul,14,28,647867.821,388,1669.762425
2,2,154920,19-Jul,15,28,218709.859,131,1669.540908
2,6,154880,19-Oct,8,33,99522.816,64,1555.044
2,1,155110,19-Jul,5,19,419630.492,315,1332.160292
2,2,155360,19-Sep,16,38,6674.956,4,1668.739
2,2,153340,19-Sep,16,15,8343.695,5,1668.739
3,5,155140,19-Mar,4,36,8157.08,5,1631.416
2,6,152620,19-Jul,1,43,56028.057,36,1556.334917
2,1,153240,19-Jul,4,21,323722.981,243,1332.193337
2,2,155300,19-Jul,7,23,103516.444,62,1669.620065
2,6,154970,19-Jul,9,8,17114.336,11,1555.848727
4,6,153170,19-Jul,22,3,37363.103,24,1556.795958
4,2,150460,19-Jul,23,37,51785.535,31,1670.501129
2,1,150460,19-Jul,23,37,13331.86,10,1333.186
1,6,155290,19-Dec,20,31,27990.792,18,1555.044
2,1,153380,19-Jul,1,43,53289.819,40,1332.245475
2,2,155740,19-Jul,3,52,180343.569,108,1669.847861
1,6,153980,19-Dec,17,44,83972.376,54,1555.044
2,2,153790,19-Jul,11,53,31727.051,19,1669.844789
2,1,153190,19-Jul,16,13,5332.744,4,1333.186
1,6,153350,19-Dec,16,8,55981.584,36,1555.044
2,6,155370,19-Aug,9,62,13995.396,9,1555.044
2,6,152590,19-Oct,5,37,40431.144,26,1555.044
3,1,155710,19-Oct,6,5,166371.625,125,1330.973
2,2,155890,19-Jul,6,15,20970.48,12,1747.54
2,1,155200,19-Jul,11,27,13331.86,10,1333.186
1,2,153630,19-Jul,12,28,43410.325,26,1669.627885
1,2,155090,19-Jul,13,12,28385.371,17,1669.727706
1,6,153560,19-Jul,16,35,177385.666,114,1556.014614
1,2,151600,19-Jul,17,45,63452.001,38,1669.7895
1,1,150500,19-Jul,18,49,82595.568,62,1332.186581
1,1,152500,19-Jul,22,1,107877.416,81,1331.819951
2,1,154770,19-Aug,7,19,141083.138,106,1330.973
1,6,154920,19-Jul,15,28,15572.57,10,1557.257
1,2,155820,19-Jul,14,39,61821.08,37,1670.84
1,4,155700,19-Jul,17,67,12754.786,7,1822.112286
1,6,155880,19-Jul,17,67,72547.64,45,1612.169778
1,6,151030,19-Jul,21,1,154046.728,99,1556.027556
3,1,155770,19-Jul,6,40,166511.044,125,1332.088352
3,1,153550,19-Jul,8,1,105253.091,79,1332.317608
3,6,155710,19-Jul,6,5,77800.886,50,1556.01772
3,4,150470,19-Jul,6,1,7290.25,4,1822.5625
1,6,155560,19-Jul,15,19,7786.285,5,1557.257
1,1,155460,19-Aug,19,45,65217.677,49,1330.973
2,6,154360,19-Aug,5,34,7775.22,5,1555.044
2,5,155020,19-Aug,1,58,22192.04,13,1707.08
2,1,155300,19-Aug,7,23,158385.787,119,1330.973
2,5,154000,19-Sep,4,35,11949.56,7,1707.08
2,2,153490,19-Oct,11,42,16687.39,10,1668.739
2,6,152580,19-Aug,9,50,26435.748,17,1555.044
2,2,152160,19-Jun,17,61,13366.72,8,1670.84
2,4,150720,19-Aug,2,12,29144.192,16,1821.512
2,2,153180,19-Sep,17,67,21693.607,13,1668.739
2,6,153020,19-Aug,15,8,31100.88,20,1555.044
2,6,154820,19-Aug,15,98,4665.132,3,1555.044
3,2,153650,19-Aug,2,94,55068.387,33,1668.739
1,1,153290,19-Aug,16,51,83851.299,63,1330.973
1,5,153950,19-Aug,17,67,5121.24,3,1707.08
1,2,155470,19-Aug,17,16,13349.912,8,1668.739
2,2,155180,19-Jul,8,26,5006.217,3,1668.739
3,1,155720,19-Aug,3,97,15971.676,12,1330.973
2,6,153560,19-Aug,16,35,7775.22,5,1555.044
1,6,155580,19-Aug,13,40,3110.088,2,1555.044
2,6,152970,19-Aug,10,48,6220.176,4,1555.044
1,6,153000,19-Jul,23,95,35766.012,23,1555.044
3,1,154730,19-Jul,14,14,13309.73,10,1330.973
1,1,153790,19-Aug,11,53,7985.838,6,1330.973
4,2,151470,19-Sep,22,47,21693.607,13,1668.739
3,6,155920,19-Sep,6,1,9330.264,6,1555.044
3,2,154450,19-Sep,3,52,15018.651,9,1668.739
2,1,154820,19-Sep,15,98,198314.977,149,1330.973
1,2,154690,19-Sep,24,2,53399.648,32,1668.739
1,2,155270,19-Sep,3,16,31706.041,19,1668.739
1,2,153640,19-Sep,3,36,43387.214,26,1668.739
1,2,154010,19-Sep,14,21,8343.695,5,1668.739
2,5,151770,19-Aug,14,28,6828.32,4,1707.08
3,1,154010,19-Jul,14,21,15971.676,12,1330.973
1,2,153260,19-Sep,14,27,20024.868,12,1668.739
2,6,154990,19-Sep,24,17,52871.496,34,1555.044
2,2,154130,19-Sep,7,34,10012.434,6,1668.739
2,4,152930,19-Sep,1,40,7286.048,4,1821.512
1,1,153770,19-Sep,4,47,7985.838,6,1330.973
1,2,154870,19-Sep,14,28,18356.129,11,1668.739
2,4,150300,19-Sep,1,43,3643.024,2,1821.512
1,2,154260,19-Sep,1,47,46724.692,28,1668.739
4,1,153170,19-Oct,22,3,71872.542,54,1330.973
2,6,155630,19-Nov,14,28,102632.904,66,1555.044
2,6,153570,19-Oct,10,3,21770.616,14,1555.044
2,5,155670,19-Sep,7,33,10242.48,6,1707.08
4,6,155080,19-Sep,21,29,7775.22,5,1555.044
